group_id,replicate_index,status,failure_cause,epoch_count,spin_true,single_epoch_mean_spin,joint_spin_mean,single_epoch_mean_bias,joint_bias,single_epoch_mean_abs_bias,joint_abs_bias,single_epoch_mean_width_68,joint_width_68,single_epoch_mean_width_95,joint_width_95,single_epoch_coverage_68,joint_coverage_68,single_epoch_coverage_95,joint_coverage_95,joint_width_reduction_fraction,runtime_s,noise_seed
multi_664c5f666404,22,COMPLETED,,2,-0.5,0.7416040876518826,0.723340106592494,1.2416040876518823,1.223340106592494,1.2416040876518823,1.223340106592494,0.05164525131379333,0.006267609322753165,0.05984508551358142,0.012944146255454592,0.0,0.0,0.0,0.0,0.8786411303399114,4.620565099998203,892748397
multi_664c5f666404,23,COMPLETED,,2,-0.5,0.742014140193795,0.7155409904045922,1.242014140193795,1.2155409904045922,1.242014140193795,1.2155409904045922,0.050624407748392275,0.00686448102483872,0.05866823573025426,0.17008302952297016,0.0,0.0,0.0,0.0,0.8644037267763054,4.6798465000028955,3185224832
multi_664c5f666404,24,COMPLETED,,2,-0.5,0.7518279223261433,0.7479016652549187,1.251827922326143,1.2479016652549189,1.251827922326143,1.2479016652549189,0.05332498908462796,0.09445388638546015,0.061970378171336715,0.0995057862674158,0.0,0.0,0.0,0.0,-0.7712874959160274,4.646048900001915,511198020
multi_664c5f666404,25,COMPLETED,,2,-0.5,0.7283993942721007,0.7068566383772168,1.2283993942721005,1.2068566383772168,1.2283993942721005,1.2068566383772168,0.011653547359205318,0.007378518173699833,0.06058327416302767,0.16714610247721295,0.0,0.0,0.0,0.0,0.3668435930908689,4.656533099994704,200737344
multi_664c5f666404,26,COMPLETED,,2,-0.5,0.7366403674402056,0.716748451398322,1.2366403674402058,1.216748451398322,1.2366403674402058,1.216748451398322,0.04893786375018516,0.007073261657543628,0.056599048771981186,0.16248944062564952,0.0,0.0,0.0,0.0,0.8554644376458532,4.624513199996727,2882548522
multi_664c5f666404,27,COMPLETED,,2,-0.5,0.7368741567892461,0.7229423033473971,1.236874156789246,1.2229423033473972,1.236874156789246,1.2229423033473972,0.05173570599547733,0.006618859973707036,0.06066515019924462,0.013500631906132599,0.0,0.0,0.0,0.0,0.872063986634576,4.653780900000129,3577826839
multi_664c5f666404,28,COMPLETED,,2,-0.5,0.67746692122995,0.5962331683719211,1.17746692122995,1.096233168371921,1.17746692122995,1.096233168371921,0.08487054482621337,0.1534269905109119,0.09494529826712006,0.1639231150967202,0.0,0.0,0.0,0.0,-0.8077766653328233,4.674831999996968,1285745424
multi_664c5f666404,29,COMPLETED,,2,-0.5,0.7440008524393257,0.70425619311146,1.2440008524393256,1.2042561931114601,1.2440008524393256,1.2042561931114601,0.052490278502825616,0.008699349625793218,0.06040784650354131,0.16260737215176702,0.0,0.0,0.0,0.0,0.8342674134349484,4.689754899998661,2151411277
multi_664c5f666404,30,COMPLETED,,2,-0.5,0.7161253315465925,0.715575938792187,1.2161253315465923,1.215575938792187,1.2161253315465923,1.215575938792187,0.010735264642617814,0.007359076471745718,0.09435186689892838,0.17532980343428461,0.0,0.0,0.0,0.0,0.31449510405817127,4.6644238000008045,1464128813
multi_664c5f666404,31,COMPLETED,,2,-0.5,0.7408926122452253,0.711149322751667,1.2408926122452253,1.211149322751667,1.2408926122452253,1.211149322751667,0.05139063268882044,0.007322393869294008,0.05880624822515501,0.1675945658524256,0.0,0.0,0.0,0.0,0.8575150083550747,4.615784300003725,656201618
multi_664c5f666404,32,COMPLETED,,2,-0.5,0.7233232831439871,0.6961598579782783,1.223323283143987,1.1961598579782784,1.223323283143987,1.1961598579782784,0.051478430916371,0.15182769725698553,0.23001056110332962,0.16532957223438682,0.0,0.0,0.0,0.0,-1.9493458630010765,4.6381741000004695,3395118254
multi_664c5f666404,33,COMPLETED,,2,-0.5,0.7355512581586072,0.700995039203092,1.2355512581586072,1.2009950392030921,1.2355512581586072,1.2009950392030921,0.05214257640475467,0.010305366101605484,0.06016324876512369,0.1660320526839102,0.0,0.0,0.0,0.0,0.8023617777991925,4.675532600005681,2466383311
multi_664c5f666404,34,COMPLETED,,2,-0.5,0.7370688378503738,0.6890515253250146,1.2370688378503738,1.1890515253250147,1.2370688378503738,1.1890515253250147,0.052402282057486205,0.1565346085630922,0.060658059423075505,0.16599616365832914,0.0,0.0,0.0,0.0,-1.9871715966753327,4.622470099995553,1344560935
multi_664c5f666404,35,COMPLETED,,2,-0.5,0.7104823887372136,0.6994013961395283,1.2104823887372136,1.1994013961395282,1.2104823887372136,1.1994013961395282,0.08443523949794784,0.009244164144692979,0.13564003215032217,0.16512144614626,0.0,0.0,0.0,0.0,0.8905177009071236,4.65910189999704,3435918787
multi_664c5f666404,36,COMPLETED,,2,-0.5,0.7396467343204707,0.7140645617290684,1.2396467343204707,1.2140645617290684,1.2396467343204707,1.2140645617290684,0.052026767749733194,0.006819664297361361,0.06016238781282307,0.17129188411886864,0.0,0.0,0.0,0.0,0.8689200849423068,4.661283800000092,3605393419
multi_664c5f666404,37,COMPLETED,,2,-0.5,0.7236504846559835,0.7283478690256942,1.2236504846559835,1.2283478690256942,1.2236504846559835,1.2283478690256942,0.05182654428876193,0.006540872060274094,0.21971017272018117,0.08470128524274734,0.0,0.0,0.0,0.0,0.8737930118622164,4.608708300002036,2991249049
multi_664c5f666404,38,COMPLETED,,2,-0.5,0.7344278306727281,0.6700392788369649,1.234427830672728,1.170039278836965,1.234427830672728,1.170039278836965,0.05130700813989303,0.1601880107782031,0.05989465615483708,0.16800626884878767,0.0,0.0,0.0,0.0,-2.122146790189686,4.643185799999628,1987172144
multi_664c5f666404,39,COMPLETED,,2,-0.5,0.7281516081319421,0.7065485409312728,1.2281516081319421,1.2065485409312728,1.2281516081319421,1.2065485409312728,0.013500628360194833,0.008324289389696093,0.1357303814164053,0.16564913511187118,0.0,0.0,0.0,0.0,0.3834146702208784,4.66722679999657,3480837853
multi_664c5f666404,40,COMPLETED,,2,-0.5,0.7378019278740395,0.7236325675464483,1.2378019278740395,1.2236325675464483,1.2378019278740395,1.2236325675464483,0.051416433365114145,0.006568907674848301,0.06153010381504209,0.014396366437134267,0.0,0.0,0.0,0.0,0.8722410862651302,4.62543210000149,3042008224
multi_664c5f666404,41,COMPLETED,,2,-0.5,0.7416214115287204,0.7139521877487166,1.2416214115287203,1.2139521877487165,1.2416214115287203,1.2139521877487165,0.05130209704891814,0.006763396913050612,0.05947118880953334,0.16445557143888156,0.0,0.0,0.0,0.0,0.8681652933874905,4.639762099999643,3148935960
multi_664c5f666404,42,COMPLETED,,2,-0.5,0.7200188213179533,0.6639972536557095,1.2200188213179533,1.1639972536557095,1.2200188213179533,1.1639972536557095,0.010555086814186765,0.1566564489885941,0.13809712485984332,0.16596926339537477,0.0,0.0,0.0,0.0,-13.841796353397779,4.623479599998973,1314938933
multi_664c5f666404,43,COMPLETED,,2,-0.5,0.7285758878834434,0.6460546725395168,1.2285758878834434,1.1460546725395169,1.2285758878834434,1.1460546725395169,0.05160694164105545,0.15855489880707263,0.06179604390711185,0.16657276126500886,0.0,0.0,0.0,0.0,-2.0723560390359514,4.604023300002154,474178216
multi_664c5f666404,44,COMPLETED,,2,-0.5,0.7181917978497581,0.6337435074162729,1.218191797849758,1.133743507416273,1.218191797849758,1.133743507416273,0.01073423035576948,0.1570062977067216,0.1388433932587872,0.16605343717667886,0.0,0.0,0.0,0.0,-13.626693531160635,4.610678199998802,1086494527
multi_664c5f666404,45,COMPLETED,,2,-0.5,0.7316637736842013,0.6903373255077233,1.2316637736842013,1.1903373255077234,1.2316637736842013,1.1903373255077234,0.05157004770826179,0.15467578074277177,0.0609579116442846,0.16571749434700211,0.0,0.0,0.0,0.0,-1.9993336755822297,4.635134199997992,3670357128
multi_664c5f666404,46,COMPLETED,,2,-0.5,0.7396035328945643,0.7470905468379092,1.2396035328945643,1.2470905468379092,1.2396035328945643,1.2470905468379092,0.05239166297154946,0.09211105605184366,0.06076764229172055,0.09697233681145256,0.0,0.0,0.0,0.0,-0.7581243050418776,4.63704339999822,354610113
multi_664c5f666404,47,COMPLETED,,2,-0.5,0.7090957511118297,0.7048050236345658,1.2090957511118297,1.2048050236345658,1.2090957511118297,1.2048050236345658,0.08358545171560988,0.00816601121569871,0.09496726588818422,0.16959366736560522,0.0,0.0,0.0,0.0,0.9023034385997859,4.627173900000344,2723253783
multi_664c5f666404,48,COMPLETED,,2,-0.5,0.7356175721820937,0.7327172339343845,1.2356175721820937,1.2327172339343844,1.2356175721820937,1.2327172339343844,0.011883824025155476,0.007442772995462255,0.09669562739937604,0.08852552621996712,0.0,0.0,0.0,0.0,0.3737055530519874,4.630748299998231,3815180432
